 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,276,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,379,'title', '김용재', 'cont', sysdate, 0, 66, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,380,'title', '김용재', 'cont', sysdate, 0, 67, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,381,'title', '김용재', 'cont', sysdate, 0, 68, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,382,'title', '김용재', 'cont', sysdate, 0, 69, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,383,'title', '김용재', 'cont', sysdate, 0, 70, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,384,'title', '김용재', 'cont', sysdate, 0, 71, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,385,'title', '김용재', 'cont', sysdate, 0, 72, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,386,'title', '김용재', 'cont', sysdate, 0, 73, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,387,'title', '김용재', 'cont', sysdate, 0, 74, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,388,'title', '김용재', 'cont', sysdate, 0, 75, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,389,'title', '김용재', 'cont', sysdate, 0, 76, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,390,'title', '김용재', 'cont', sysdate, 0, 77, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,391,'title', '김용재', 'cont', sysdate, 0, 78, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,392,'title', '김용재', 'cont', sysdate, 0, 79, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,393,'title', '김용재', 'cont', sysdate, 0, 80, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,394,'title', '김용재', 'cont', sysdate, 0, 81, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,395,'title', '김용재', 'cont', sysdate, 0, 82, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,396,'title', '김용재', 'cont', sysdate, 0, 83, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,397,'title', '김용재', 'cont', sysdate, 0, 84, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,398,'title', '김용재', 'cont', sysdate, 0, 85, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,399,'title', '김용재', 'cont', sysdate, 0, 86, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,400,'title', '김용재', 'cont', sysdate, 0, 87, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,401,'title', '김용재', 'cont', sysdate, 0, 88, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,402,'title', '김용재', 'cont', sysdate, 0, 89, '2102'); 
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,403,'title', '김용재', 'cont', sysdate, 0, 90, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,404,'title', '김용재', 'cont', sysdate, 0, 91, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,405,'title', '김용재', 'cont', sysdate, 0, 92, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,406,'title', '김용재', 'cont', sysdate, 0, 93, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,407,'title', '김용재', 'cont', sysdate, 0, 94, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,408,'title', '김용재', 'cont', sysdate, 0, 95, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,409,'title', '김용재', 'cont', sysdate, 0, 96, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,410,'title', '김용재', 'cont', sysdate, 0, 97, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,411,'title', '김용재', 'cont', sysdate, 0, 98, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,412,'title', '김용재', 'cont', sysdate, 0, 99, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,413,'title', '김용재', 'cont', sysdate, 0, 100, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,414,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,415,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,416,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,417,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,418,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,419,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,420,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,421,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,422,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,423,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,424,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,425,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,426,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,427,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,428,'title', '김용재', 'cont', sysdate, 0, 1, '2102'); 
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,429,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,430,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,431,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,432,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,433,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,434,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,435,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,436,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,437,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,438,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,439,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,440,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,441,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,442,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,443,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,444,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,445,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,446,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,447,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,448,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,449,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,450,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,451,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,452,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,453,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,454,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,455,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,456,'title', '김용재', 'cont', sysdate, 0, 1, '2102'); 
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,457,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,458,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,459,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,460,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,461,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,462,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,463,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,464,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,465,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,466,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,467,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,468,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,469,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,470,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,471,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,472,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,473,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,474,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,475,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,476,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,477,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,478,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,479,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,480,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
 INSERT INTO BOARD (BOARD_NUM, HIGH_BOARD_NUM, WRITER_NM, TITLE, CONT, WRITE_DATE, REVIEW_CNT, MEMB_NUM, QUES_CD) VALUES (board_seq.nextVal,481,'title', '김용재', 'cont', sysdate, 0, 1, '2102');
